2025-11-14T05:47:22.000000000Z [inf]  Starting Container
2025-11-14T05:49:41.489730692Z [err]  100.64.0.5 - - [14/Nov/2025 05:49:40] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T05:49:41.489735292Z [err]  100.64.0.5 - - [14/Nov/2025 05:49:40] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T05:49:41.489740286Z [err]  100.64.0.9 - - [14/Nov/2025 05:49:40] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T05:49:41.489746447Z [err]  100.64.0.5 - - [14/Nov/2025 05:49:40] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T05:50:11.005691628Z [err]  100.64.0.5 - - [14/Nov/2025 05:50:10] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T05:50:11.005708522Z [err]  100.64.0.5 - - [14/Nov/2025 05:50:10] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T05:50:11.005716623Z [err]  100.64.0.5 - - [14/Nov/2025 05:50:10] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T05:50:11.005723347Z [err]  100.64.0.5 - - [14/Nov/2025 05:50:10] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T05:50:11.005731430Z [err]  100.64.0.5 - - [14/Nov/2025 05:50:10] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T05:50:11.005741992Z [err]  100.64.0.10 - - [14/Nov/2025 05:50:10] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T05:50:11.005747696Z [err]  100.64.0.5 - - [14/Nov/2025 05:50:10] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T05:50:41.007471623Z [err]  100.64.0.2 - - [14/Nov/2025 05:50:31] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T05:50:41.007483142Z [err]  100.64.0.2 - - [14/Nov/2025 05:50:31] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T05:50:41.007490877Z [err]  100.64.0.2 - - [14/Nov/2025 05:50:31] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T05:50:41.007502264Z [err]  100.64.0.2 - - [14/Nov/2025 05:50:31] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T05:50:41.007509335Z [err]  100.64.0.2 - - [14/Nov/2025 05:50:31] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T05:50:41.007516153Z [err]  100.64.0.11 - - [14/Nov/2025 05:50:32] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T05:50:41.007522846Z [err]  100.64.0.2 - - [14/Nov/2025 05:50:32] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T05:50:41.007529522Z [err]  100.64.0.5 - - [14/Nov/2025 05:50:40] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T05:50:41.007536797Z [err]  100.64.0.5 - - [14/Nov/2025 05:50:40] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T05:50:41.007545182Z [err]  100.64.0.5 - - [14/Nov/2025 05:50:40] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T05:50:41.007554547Z [err]  100.64.0.5 - - [14/Nov/2025 05:50:40] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T05:50:41.007561370Z [err]  100.64.0.5 - - [14/Nov/2025 05:50:40] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T05:50:41.007567611Z [err]  100.64.0.4 - - [14/Nov/2025 05:50:40] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T05:50:41.007581239Z [err]  100.64.0.5 - - [14/Nov/2025 05:50:40] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T05:51:11.008124608Z [err]  100.64.0.5 - - [14/Nov/2025 05:51:10] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T05:51:11.008136319Z [err]  100.64.0.5 - - [14/Nov/2025 05:51:10] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T05:51:11.008143053Z [err]  100.64.0.5 - - [14/Nov/2025 05:51:10] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T05:51:11.008149185Z [err]  100.64.0.5 - - [14/Nov/2025 05:51:10] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T05:51:11.008155444Z [err]  100.64.0.5 - - [14/Nov/2025 05:51:10] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T05:51:11.008168563Z [err]  100.64.0.10 - - [14/Nov/2025 05:51:10] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T05:51:12.988699181Z [err]  100.64.0.5 - - [14/Nov/2025 05:51:12] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T05:51:32.990046477Z [err]  100.64.0.2 - - [14/Nov/2025 05:51:31] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T05:51:32.990053405Z [err]  100.64.0.2 - - [14/Nov/2025 05:51:31] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T05:51:32.990060572Z [err]  100.64.0.2 - - [14/Nov/2025 05:51:31] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T05:51:32.990067467Z [err]  100.64.0.2 - - [14/Nov/2025 05:51:31] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T05:51:32.990074342Z [err]  100.64.0.2 - - [14/Nov/2025 05:51:31] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T05:51:32.990081215Z [err]  100.64.0.12 - - [14/Nov/2025 05:51:32] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T05:51:32.990088009Z [err]  100.64.0.2 - - [14/Nov/2025 05:51:32] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T05:51:40.759897220Z [err]  100.64.0.5 - - [14/Nov/2025 05:51:40] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T05:51:40.759902386Z [err]  100.64.0.5 - - [14/Nov/2025 05:51:40] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T05:51:40.759907800Z [err]  100.64.0.5 - - [14/Nov/2025 05:51:40] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T05:51:40.767989249Z [err]  100.64.0.5 - - [14/Nov/2025 05:51:40] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T05:51:40.767998513Z [err]  100.64.0.5 - - [14/Nov/2025 05:51:40] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T05:51:40.807874175Z [err]  100.64.0.13 - - [14/Nov/2025 05:51:40] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T05:51:41.051593188Z [err]  100.64.0.5 - - [14/Nov/2025 05:51:41] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T05:52:11.052759710Z [err]  100.64.0.5 - - [14/Nov/2025 05:52:10] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T05:52:11.052776628Z [err]  100.64.0.5 - - [14/Nov/2025 05:52:10] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T05:52:11.052789543Z [err]  100.64.0.5 - - [14/Nov/2025 05:52:10] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T05:52:11.052795688Z [err]  100.64.0.5 - - [14/Nov/2025 05:52:10] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T05:52:11.052801082Z [err]  100.64.0.5 - - [14/Nov/2025 05:52:10] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T05:52:11.052806472Z [err]  100.64.0.5 - - [14/Nov/2025 05:52:10] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T05:52:11.052811564Z [err]  100.64.0.4 - - [14/Nov/2025 05:52:10] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T05:52:20.882557774Z [err]  100.64.0.2 - - [14/Nov/2025 05:52:20] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T05:52:20.882567335Z [err]  100.64.0.2 - - [14/Nov/2025 05:52:20] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T05:52:20.885409600Z [err]  100.64.0.2 - - [14/Nov/2025 05:52:20] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T05:52:20.891178151Z [err]  100.64.0.2 - - [14/Nov/2025 05:52:20] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T05:52:20.893754486Z [err]  100.64.0.2 - - [14/Nov/2025 05:52:20] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T05:52:21.022948276Z [err]  100.64.0.14 - - [14/Nov/2025 05:52:21] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T05:52:21.201391255Z [err]  100.64.0.2 - - [14/Nov/2025 05:52:21] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T05:52:41.201535513Z [err]  100.64.0.11 - - [14/Nov/2025 05:52:35] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T05:52:41.201546857Z [err]  100.64.0.2 - - [14/Nov/2025 05:52:37] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T05:52:41.201554626Z [err]  100.64.0.2 - - [14/Nov/2025 05:52:37] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T05:52:41.201560679Z [err]  100.64.0.2 - - [14/Nov/2025 05:52:37] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T05:52:41.201567042Z [err]  100.64.0.2 - - [14/Nov/2025 05:52:37] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T05:52:41.201574735Z [err]  100.64.0.2 - - [14/Nov/2025 05:52:37] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T05:52:41.201581130Z [err]  100.64.0.2 - - [14/Nov/2025 05:52:37] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T05:53:01.201166047Z [err]  100.64.0.5 - - [14/Nov/2025 05:52:52] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T05:53:01.201177401Z [err]  100.64.0.5 - - [14/Nov/2025 05:52:52] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T05:53:01.201184981Z [err]  100.64.0.5 - - [14/Nov/2025 05:52:52] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T05:53:01.201191627Z [err]  100.64.0.5 - - [14/Nov/2025 05:52:52] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T05:53:01.201198019Z [err]  100.64.0.5 - - [14/Nov/2025 05:52:52] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T05:53:01.201206256Z [err]  100.64.0.10 - - [14/Nov/2025 05:52:52] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T05:53:01.201212912Z [err]  100.64.0.5 - - [14/Nov/2025 05:52:52] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T05:53:06.018401246Z [err]  100.64.0.15 - - [14/Nov/2025 05:53:06] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T05:53:06.879237552Z [err]  100.64.0.2 - - [14/Nov/2025 05:53:06] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T05:53:06.879247056Z [err]  100.64.0.2 - - [14/Nov/2025 05:53:06] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T05:53:06.882857604Z [err]  100.64.0.2 - - [14/Nov/2025 05:53:06] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T05:53:06.885527370Z [err]  100.64.0.2 - - [14/Nov/2025 05:53:06] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T05:53:06.888757274Z [err]  100.64.0.2 - - [14/Nov/2025 05:53:06] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T05:53:07.205218289Z [err]  100.64.0.2 - - [14/Nov/2025 05:53:07] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T05:53:27.204152408Z [err]  100.64.0.5 - - [14/Nov/2025 05:53:21] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T05:53:27.204164147Z [err]  100.64.0.5 - - [14/Nov/2025 05:53:21] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T05:53:27.204172337Z [err]  100.64.0.5 - - [14/Nov/2025 05:53:21] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T05:53:27.204180042Z [err]  100.64.0.5 - - [14/Nov/2025 05:53:21] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T05:53:27.204186585Z [err]  100.64.0.5 - - [14/Nov/2025 05:53:21] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T05:53:27.204193968Z [err]  100.64.0.6 - - [14/Nov/2025 05:53:22] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T05:53:27.204200696Z [err]  100.64.0.5 - - [14/Nov/2025 05:53:22] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T05:53:57.207152723Z [err]  100.64.0.5 - - [14/Nov/2025 05:53:51] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T05:53:57.207162250Z [err]  100.64.0.5 - - [14/Nov/2025 05:53:51] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T05:53:57.207168841Z [err]  100.64.0.5 - - [14/Nov/2025 05:53:51] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T05:53:57.207174318Z [err]  100.64.0.7 - - [14/Nov/2025 05:53:52] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T05:53:57.207181178Z [err]  100.64.0.5 - - [14/Nov/2025 05:53:52] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T05:53:57.207252329Z [err]  100.64.0.5 - - [14/Nov/2025 05:53:51] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T05:53:57.207257548Z [err]  100.64.0.5 - - [14/Nov/2025 05:53:51] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T05:54:27.208628549Z [err]  100.64.0.5 - - [14/Nov/2025 05:54:22] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T05:54:27.208632613Z [err]  100.64.0.5 - - [14/Nov/2025 05:54:22] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T05:54:27.208636669Z [err]  100.64.0.5 - - [14/Nov/2025 05:54:22] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T05:54:27.208640974Z [err]  100.64.0.5 - - [14/Nov/2025 05:54:22] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T05:54:27.208645516Z [err]  100.64.0.5 - - [14/Nov/2025 05:54:22] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T05:54:27.208650388Z [err]  100.64.0.6 - - [14/Nov/2025 05:54:22] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T05:54:27.208654157Z [err]  100.64.0.5 - - [14/Nov/2025 05:54:22] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T05:54:32.202960770Z [err]  100.64.0.2 - - [14/Nov/2025 05:54:32] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
2025-11-14T05:54:32.202967872Z [err]  100.64.0.2 - - [14/Nov/2025 05:54:32] "GET /api/active-positions HTTP/1.1" 200 -
2025-11-14T05:54:32.207419462Z [err]  100.64.0.2 - - [14/Nov/2025 05:54:32] "GET /api/live-chart-history HTTP/1.1" 200 -
2025-11-14T05:54:32.214119733Z [err]  100.64.0.2 - - [14/Nov/2025 05:54:32] "GET /api/leaderboard HTTP/1.1" 200 -
2025-11-14T05:54:32.217402352Z [err]  100.64.0.2 - - [14/Nov/2025 05:54:32] "GET /api/live-metrics HTTP/1.1" 200 -
2025-11-14T05:54:32.260378542Z [err]  100.64.0.12 - - [14/Nov/2025 05:54:32] "GET /api/ai-thinking HTTP/1.1" 200 -
2025-11-14T05:54:32.875258014Z [err]  100.64.0.2 - - [14/Nov/2025 05:54:32] "GET /api/market-header HTTP/1.1" 200 -
2025-11-14T05:54:52.488178645Z [err]  100.64.0.5 - - [14/Nov/2025 05:54:51] "GET /api/ai-decisions-history?limit=50 HTTP/1.1" 200 -
